# Wordlist

# DATA
ID	DOCULECT	CONCEPT	SEGMENTS	FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
9049	Moseten	mix	k u 'č a n a k i	ku'čanaki	1 7 2 7 4 7 1 7	AXBYBYBZ	KYCANAKI	26	26.K.C 26.Y.V 26.C.C 26.A.V 26.N.C 26.A.V 26.K.C 26.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ku'čanaki	0	3822
9050	Movima	mix	p o s n a	pos-na	1 7 3 4 7	AXBCZ	PUSNA	27	27.P.C 27.U.V 27.S.C 27.N.C 27.A.V	2.0 1.5 1.75 1.5 0.8	posna	0	3823
10002	Matses	mix	ʂ ua ë ʂ c a	ʂuaëʂca	3 7 7 3 1 7	AXYMBZ	SYESCA	21	21.S.C 21.Y.V 21.E.V 21.S.c 21.C.C 21.A.V	2.0 1.5 1.3 1.1 1.75 0.8	ʂuaëʂca	0	3821
10525	Sharanahua	mix	c a s t u m ai	castumai	1 7 3 1 7 4 7	AXMBYBZ	CASTYMA	37	37.C.C 37.A.V 37.S.c 37.T.C 37.Y.V 37.M.C 37.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	castumai	0	3824
10526	Sharanahua	mix	o s i	osi	7 3 7	XBZ	USI	37	37.U.V 37.S.C 37.I.V	1.5 1.75 0.8	osi	0	3829
11156	Kakataibo	mix	m ë s k u t i	mëskuti	4 7 3 1 7 1 7	AXMBYBZ	MESKYTI	17	17.M.C 17.E.V 17.S.c 17.K.C 17.Y.V 17.T.C 17.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	mëskuti	0	3813
11613	Isconahua	mix	s e k a _ a k	seka_ak	3 7 1 7 9 7 1	AXBZ_XN	SEKA_AK	15	15.S.C 15.E.V 15.K.C 15.A.V 15._._ 15.A.V 15.K.c	2.0 1.5 1.75 0.8 0.0 1.5 0.8	seka_ak	0	3820
#
112	MayorunaDomestica	monkey	s h u n a	shuna	3 3 7 4 7	ACYBZ	SHYNA	23	23.S.C 23.H.C 23.Y.V 23.N.C 23.A.V	2.0 1.5 1.3 1.75 0.8	shuna	0	3836
160	MayorunaFera	monkey	n a h ua n	nahuan	4 7 3 7 4	AXBYN	NAHYN	24	24.N.C 24.A.V 24.H.C 24.Y.V 24.N.c	2.0 1.5 1.75 1.3 0.8	nahuan	0	3837
654	RemoBlanco	monkey	s i n ú	sinú	3 7 4 7	AXBZ	SINY	32	32.S.C 32.I.V 32.N.C 32.Y.V	2.0 1.5 1.75 0.8	sinú	0	3836
2094	EseEjja	monkey	ɗ o	ɗo	1 7	AX	TU	13	13.T.C 13.U.V	2.0 1.5	ɗo	0	3835
2095	EseEjja	monkey	ɗ i x i ɗ i x i	ɗixi-ɗixi	1 7 3 7 1 7 3 7	AXBYBYBZ	TIGITIGI	13	13.T.C 13.I.V 13.G.C 13.I.V 13.T.C 13.I.V 13.G.C 13.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɗixiɗixi	0	3842
2660	HuarayoEseEjja	monkey	d o	do	1 7	AX	TU	14	14.T.C 14.U.V	2.0 1.5	do	0	3835
3097	Tacana	monkey	s i kʷ a h i _ kʷ a n a	sikʷahi_kʷana	3 7 1 7 3 7 9 1 7 4 7	AXBYBZ_AXBZ	SIKAHI_KANA	39	39.S.C 39.I.V 39.K.C 39.A.V 39.H.C 39.I.V 39._._ 39.K.C 39.A.V 39.N.C 39.A.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	sikʷahi_kʷana	0	3840
3693	Cashibo	monkey	č i r u	čiru	2 7 5 7	AXBZ	CIRY	6	6.C.C 6.I.V 6.R.C 6.Y.V	2.0 1.5 1.75 0.8	čiru	0	3833
3694	Cashibo	monkey	r i r i	riri	5 7 5 7	AXBZ	RIRI	6	6.R.C 6.I.V 6.R.C 6.I.V	2.0 1.5 1.75 0.8	riri	0	3841
3695	Cashibo	monkey	r oo	roo	5 7	AX	RU	6	6.R.C 6.U.V	2.0 1.5	roo	0	3843
3696	Cashibo	monkey	ɲ oo	ɲoo	4 7	AX	NU	6	6.N.C 6.U.V	2.0 1.5	ɲoo	0	3836
3697	Cashibo	monkey	β a s a	βasa	3 7 3 7	AXBZ	BASA	6	6.B.C 6.A.V 6.S.C 6.A.V	2.0 1.5 1.75 0.8	βasa	0	3844
4169	Catuquina	monkey	m ɨ β i ya β o	mɨβi-ya-βo	4 7 3 7 7 3 7	AXBYYBZ	MIBIYBU	7	7.M.C 7.I.V 7.B.C 7.I.V 7.Y.V 7.B.C 7.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	mɨβiyaβo	0	3834
4659	Chacobo	monkey	i s o	iso	7 3 7	XBZ	ISU	9	9.I.V 9.S.C 9.U.V	1.5 1.75 0.8	iso	0	3832
5341	ShipiboConibo	monkey	š o n i	šoni	3 7 4 7	AXBZ	SUNI	38	38.S.C 38.U.V 38.N.C 38.I.V	2.0 1.5 1.75 0.8	šoni	0	3836
6024	Yaminahua	monkey	š i n o	šino	3 7 4 7	AXBZ	SINU	41	41.S.C 41.I.V 41.N.C 41.U.V	2.0 1.5 1.75 0.8	šino	0	3836
6764	Amahuaca	monkey	h í z o	hízo	3 7 3 7	AXBZ	HISU	1	1.H.C 1.I.V 1.S.C 1.U.V	2.0 1.5 1.75 0.8	hízo	0	3832
8601	Moseten	monkey	b u 'yu	bu'yu	1 7 7	AXZ	PYY	26	26.P.C 26.Y.V 26.Y.V	2.0 1.5 0.8	bu'yu	0	3838
8602	Movima	monkey	s i ɗ o h	si-ɗoh	3 7 1 7 3	AXBYN	SITUH	27	27.S.C 27.I.V 27.T.C 27.U.V 27.H.c	2.0 1.5 1.75 1.3 0.8	siɗoh	0	3839
9595	Nucuyni	monkey	i z ú	izú	7 3 7	XBZ	ISY	28	28.I.V 28.S.C 28.Y.V	1.5 1.75 0.8	izú	0	3832
#
95	MayorunaDomestica	moon	oueu	oueu	7	X	U	23	23.U.V	1.5	oueu	0	3850
136	MayorunaFera	moon	h ou j i	hou-ji	3 7 6 7	AXBZ	HUJI	24	24.H.C 24.U.V 24.J.C 24.I.V	2.0 1.5 1.75 0.8	houji	0	3851
265	Culino	moon	o s c h ý	oschý	7 3 1 3 7	XMBCZ	USCHY	12	12.U.V 12.S.c 12.C.C 12.H.C 12.Y.V	1.5 1.1 1.75 1.5 0.8	oschý	0	3848
333	Panos	moon	ou c h é	ouché	7 1 3 7	XBCZ	UCHE	30	30.U.V 30.C.C 30.H.C 30.E.V	1.5 1.75 1.5 0.8	ouché	0	3845
373	MayorunaJandiatuba	moon	v u t c h é	vutché	3 7 1 1 3 7	AXMBCZ	BYTCHE	25	25.B.C 25.Y.V 25.T.c 25.C.C 25.H.C 25.E.V	2.0 1.5 1.1 1.75 1.5 0.8	vutché	0	3848
518	Sensi	moon	p u ö n ĕ	puönĕ	1 7 7 4 7	AXYBZ	PYUNE	36	36.P.C 36.Y.V 36.U.V 36.N.C 36.E.V	2.0 1.5 1.3 1.75 0.8	puönĕ	0	3855
569	Sapibokona	moon	b a r i	bari	1 7 5 7	AXBZ	PARI	35	35.P.C 35.A.V 35.R.C 35.I.V	2.0 1.5 1.75 0.8	bari	0	3846
614	RemoBlanco	moon	ü j ui	üjui	7 6 7	XBZ	YJY	32	32.Y.V 32.J.C 32.Y.V	1.5 1.75 0.8	üjui	0	3854
673	RemoMoa	moon	'o h ï	'ohï	7 3 7	XBZ	UHI	33	33.U.V 33.H.C 33.I.V	1.5 1.75 0.8	'ohï	0	3845
698	Reyesano	moon	m b a n d z i	mbandzi	4 1 7 4 1 3 7	ACYMBCZ	MPANTSI	34	34.M.C 34.P.C 34.A.V 34.N.c 34.T.C 34.S.C 34.I.V	2.0 1.5 1.3 1.1 1.75 1.5 0.8	mbandzi	0	3846
841	JaunAvo	moon	u r s c h ĕ	urschĕ	7 5 3 1 3 7	XLMBCZ	YRSCHE	16	16.Y.V 16.R.c 16.S.c 16.C.C 16.H.C 16.E.V	1.5 1.1 1.1 1.75 1.5 0.8	urschĕ	0	3848
867	Maxuruna	moon	uy s c h y	uyschy	7 3 1 3 7	XMBCZ	YSCHY	22	22.Y.V 22.S.c 22.C.C 22.H.C 22.Y.V	1.5 1.1 1.75 1.5 0.8	uyschy	0	3848
889	Araona	moon	b a d i	badi	1 7 1 7	AXBZ	PATI	2	2.P.C 2.A.V 2.T.C 2.I.V	2.0 1.5 1.75 0.8	badi	0	3846
1503	Cavinena	moon	b a d i	badi	1 7 1 7	AXBZ	PATI	8	8.P.C 8.A.V 8.T.C 8.I.V	2.0 1.5 1.75 0.8	badi	0	3846
1997	EseEjja	moon	ɓ a ʔ i	ɓaʔi	1 7 1 7	AXBZ	PAHI	13	13.P.C 13.A.V 13.H.C 13.I.V	2.0 1.5 1.75 0.8	ɓaʔi	0	3846
2587	HuarayoEseEjja	moon	b a ʔ i	baʔi	1 7 1 7	AXBZ	PAHI	14	14.P.C 14.A.V 14.H.C 14.I.V	2.0 1.5 1.75 0.8	baʔi	0	3846
3008	Tacana	moon	b a d i	badi	1 7 1 7	AXBZ	PATI	39	39.P.C 39.A.V 39.T.C 39.I.V	2.0 1.5 1.75 0.8	badi	0	3846
3626	Cashibo	moon	ʔ o ṣ̌ ɨ	ʔoṣ̌ɨ	1 7 3 7	AXBZ	HUSI	6	6.H.C 6.U.V 6.S.C 6.I.V	2.0 1.5 1.75 0.8	ʔoṣ̌ɨ	0	3845
4088	Catuquina	moon	o š ɨ	ošɨ	7 3 7	XBZ	USI	7	7.U.V 7.S.C 7.I.V	1.5 1.75 0.8	ošɨ	0	3845
4580	Chacobo	moon	o ṣ̌ ɨ	oṣ̌ɨ	7 3 7	XBZ	USI	9	9.U.V 9.S.C 9.I.V	1.5 1.75 0.8	oṣ̌ɨ	0	3845
5144	Pacavara	moon	'ʔ o ṣ̌ ɨ	'ʔoṣ̌ɨ	1 7 3 7	AXBZ	HUSI	29	29.H.C 29.U.V 29.S.C 29.I.V	2.0 1.5 1.75 0.8	'ʔoṣ̌ɨ	0	3845
5246	ShipiboConibo	moon	o ṣ̌ ɨ	oṣ̌ɨ	7 3 7	XBZ	USI	38	38.U.V 38.S.C 38.I.V	1.5 1.75 0.8	oṣ̌ɨ	0	3845
5944	Yaminahua	moon	o ṣ̌ ɨ	oṣ̌ɨ	7 3 7	XBZ	USI	41	41.U.V 41.S.C 41.I.V	1.5 1.75 0.8	oṣ̌ɨ	0	3845
6750	Amahuaca	moon	h ó x u	hóxu	3 7 3 7	AXBZ	HUGY	1	1.H.C 1.U.V 1.G.C 1.Y.V	2.0 1.5 1.75 0.8	hóxu	0	3845
7129	Capanahua	moon	h o x n é	hoxné	3 7 3 4 7	AXBCZ	HUGNE	5	5.H.C 5.U.V 5.G.C 5.N.C 5.E.V	2.0 1.5 1.75 1.5 0.8	hoxné	0	3845
8603	Chipaya	moon	x ii š	xiiš	3 7 3	AXN	GIS	10	10.G.C 10.I.V 10.S.c	2.0 1.5 0.8	xiiš	0	3847
8604	Moseten	moon	'i w a	'iwa	7 6 7	XBZ	IWA	26	26.I.V 26.W.C 26.A.V	1.5 1.75 0.8	'iwa	0	3852
8605	Movima	moon	ye h č o	yeh-čo	7 3 2 7	XMBZ	YHCU	27	27.Y.V 27.H.c 27.C.C 27.U.V	1.5 1.1 1.75 0.8	yehčo	0	3853
9441	Poyanawa	moon	ũ h ũ d i	ũhũdi	7 3 7 1 7	XBYBZ	YHYTI	31	31.Y.V 31.H.C 31.Y.V 31.T.C 31.I.V	1.5 1.75 1.3 1.75 0.8	ũhũdi	0	3845
9650	Maropa	moon	b a n t r í	ban-trí	1 7 4 1 5 7	AXMBCZ	PANTRI	19	19.P.C 19.A.V 19.N.c 19.T.C 19.R.C 19.I.V	2.0 1.5 1.1 1.75 1.5 0.8	bantrí	0	3846
10003	Matses	moon	i b a	iba	7 1 7	XBZ	IPA	21	21.I.V 21.P.C 21.A.V	1.5 1.75 0.8	iba	0	3849
10004	Matses	moon	u ʂ ë	uʂë	7 3 7	XBZ	YSE	21	21.Y.V 21.S.C 21.E.V	1.5 1.75 0.8	uʂë	1	3845
10527	Sharanahua	moon	o s h u	oshu	7 3 3 7	XMBZ	USHY	37	37.U.V 37.S.c 37.H.C 37.Y.V	1.5 1.1 1.75 0.8	oshu	0	3845
11157	Kakataibo	moon	'u x ë	'uxë	7 3 7	XBZ	YGE	17	17.Y.V 17.G.C 17.E.V	1.5 1.75 0.8	'uxë	0	3845
11614	Isconahua	moon	o h n e	ohne	7 3 4 7	XBCZ	UHNE	15	15.U.V 15.H.C 15.N.C 15.E.V	1.5 1.75 1.5 0.8	ohne	0	3845
#
293	Culino	morning	n i k y k au n ó z y n y	nikykaunózyny	4 7 1 7 1 7 4 7 3 7 4 7	AXBYBYBYBYBZ	NIKYKANUSYNY	12	12.N.C 12.I.V 12.K.C 12.Y.V 12.K.C 12.A.V 12.N.C 12.U.V 12.S.C 12.Y.V 12.N.C 12.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	nikykaunózyny	0	3862
383	MayorunaJandiatuba	morning	s e t k é	setké	3 7 1 1 7	AXMBZ	SETKE	25	25.S.C 25.E.V 25.T.c 25.K.C 25.E.V	2.0 1.5 1.1 1.75 0.8	setké	0	3867
605	RemoBlanco	morning	n a b o d i	nabodi	4 7 1 7 1 7	AXBYBZ	NAPUTI	32	32.N.C 32.A.V 32.P.C 32.U.V 32.T.C 32.I.V	2.0 1.5 1.75 1.3 1.75 0.8	nabodi	0	3856
606	RemoBlanco	morning	n a h o d i	nahodi	4 7 3 7 1 7	AXBYBZ	NAHUTI	32	32.N.C 32.A.V 32.H.C 32.U.V 32.T.C 32.I.V	2.0 1.5 1.75 1.3 1.75 0.8	nahodi	0	3856
607	RemoBlanco	morning	s u m i t i r i _ n au r iya	sumitiri_nauriya	3 7 4 7 1 7 5 7 9 4 7 5 7	AXBYBYBZ_AXBZ	SYMITIRI_NARI	32	32.S.C 32.Y.V 32.M.C 32.I.V 32.T.C 32.I.V 32.R.C 32.I.V 32._._ 32.N.C 32.A.V 32.R.C 32.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	sumitiri_nauriya	0	3872
820	Maxuruna	morning	n a t y p o t z e	natypotze	4 7 1 7 1 7 1 3 7	AXBYBYBCZ	NATYPUTSE	22	22.N.C 22.A.V 22.T.C 22.Y.V 22.P.C 22.U.V 22.T.C 22.S.C 22.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 0.8	natypotze	0	3856
1352	Araona	morning	s i s a e w e	sisa-ewe	3 7 3 7 7 6 7	AXBYYBZ	SISAEWE	2	2.S.C 2.I.V 2.S.C 2.A.V 2.E.V 2.W.C 2.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	sisaewe	0	3857
1353	Araona	morning	w e n o _ s i s a e w e	weno_sisa-ewe	6 7 4 7 9 3 7 3 7 7 6 7	AXBZ_AXBYYBZ	WENU_SISAEWE	2	2.W.C 2.E.V 2.N.C 2.U.V 2._._ 2.S.C 2.I.V 2.S.C 2.A.V 2.E.V 2.W.C 2.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.3 1.75 0.8	weno_sisaewe	0	3857
1882	Cavinena	morning	a p o d a h o dʸ a	apo-daho-dʸa	7 1 7 1 7 3 7 1 7	XBYBYBYBZ	APUTAHUTA	8	8.A.V 8.P.C 8.U.V 8.T.C 8.A.V 8.H.C 8.U.V 8.T.C 8.A.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	apodahodʸa	0	3856
2457	EseEjja	morning	m e k a x e a w a n ee	mekaxe-awanee	4 7 1 7 3 7 7 6 7 4 7	AXBYBYYBYBZ	MEKAGEAWANE	13	13.M.C 13.E.V 13.K.C 13.A.V 13.G.C 13.E.V 13.A.V 13.W.C 13.A.V 13.N.C 13.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	mekaxeawanee	0	3863
2922	HuarayoEseEjja	morning	m e k a w a x e	meka-wa-xe	4 7 1 7 6 7 3 7	AXBYBYBZ	MEKAWAGE	14	14.M.C 14.E.V 14.K.C 14.A.V 14.W.C 14.A.V 14.G.C 14.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	mekawaxe	1	3863
3479	Tacana	morning	a p o d aya	apo-daya	7 1 7 1 7	XBYBZ	APUTA	39	39.A.V 39.P.C 39.U.V 39.T.C 39.A.V	1.5 1.75 1.3 1.75 0.8	apodaya	0	3856
4475	Catuquina	morning	š a β a m a k a	šaβa-ma-ka	3 7 3 7 4 7 1 7	AXBYBYBZ	SABAMAKA	7	7.S.C 7.A.V 7.B.C 7.A.V 7.M.C 7.A.V 7.K.C 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	šaβamaka	0	3859
5016	Chacobo	morning	w ɨa n a	wɨana	6 7 4 7	AXBZ	WINA	9	9.W.C 9.I.V 9.N.C 9.A.V	2.0 1.5 1.75 0.8	wɨana	1	3860
5017	Chacobo	morning	β a k i š m a r i	βakišmari	3 7 1 7 3 4 7 5 7	AXBYBCYBZ	BAKISMARI	9	9.B.C 9.A.V 9.K.C 9.I.V 9.S.C 9.M.C 9.A.V 9.R.C 9.I.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	βakišmari	0	3870
5773	ShipiboConibo	morning	β a k i š	βakiš	3 7 1 7 3	AXBYN	BAKIS	38	38.B.C 38.A.V 38.K.C 38.I.V 38.S.c	2.0 1.5 1.75 1.3 0.8	βakiš	1	3870
5774	ShipiboConibo	morning	ya	-ya	7	X	Y	38	38.Y.V	1.5	ya	0	3871
6380	Yaminahua	morning	β a k i š p a r i	βakiš-pari	3 7 1 7 3 1 7 5 7	AXBYMBYBZ	BAKISPARI	41	41.B.C 41.A.V 41.K.C 41.I.V 41.S.c 41.P.C 41.A.V 41.R.C 41.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	βakišpari	0	3870
6759	Amahuaca	morning	n ó n t u	nóntu	4 7 4 1 7	AXMBZ	NUNTY	1	1.N.C 1.U.V 1.N.c 1.T.C 1.Y.V	2.0 1.5 1.1 1.75 0.8	nóntu	0	3856
7524	Capanahua	morning	ya m e q ui r i	yamequiri	7 4 7 1 7 5 7	XBYBYBZ	YMEKYRI	5	5.Y.V 5.M.C 5.E.V 5.K.C 5.Y.V 5.R.C 5.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	yamequiri	0	3858
7606	Matis	morning	i n t ß ɨ ß m a n t s ɨ k	intßɨßmantsɨk	7 4 1 3 7 3 4 7 4 1 3 7 1	XMBCYBCYMBCYN	INTSISMANTSIK	20	20.I.V 20.N.c 20.T.C 20.S.C 20.I.V 20.S.C 20.M.C 20.A.V 20.N.c 20.T.C 20.S.C 20.I.V 20.K.c	1.5 1.1 1.75 1.5 1.3 1.75 1.5 1.3 1.1 1.75 1.5 1.3 0.8	intßɨßmantsɨk	0	3866
8606	Chipaya	morning	w e n š i	wenši	6 7 4 3 7	AXMBZ	WENSI	10	10.W.C 10.E.V 10.N.c 10.S.C 10.I.V	2.0 1.5 1.1 1.75 0.8	wenši	0	3861
8607	Chipaya	morning	w e n š	wenš	6 7 4 3	AXLN	WENS	10	10.W.C 10.E.V 10.N.c 10.S.c	2.0 1.5 1.1 0.8	wenš	0	3861
8608	Movima	morning	i m ayo	i-mayo	7 4 7	XBZ	IMA	27	27.I.V 27.M.C 27.A.V	1.5 1.75 0.8	imayo	0	3868
9654	Maropa	morning	m aí t a	maí-ta	4 7 1 7	AXBZ	MATA	19	19.M.C 19.A.V 19.T.C 19.A.V	2.0 1.5 1.75 0.8	maíta	0	3865
10769	Sharanahua	morning	f u n a m a r i	funamari	3 7 4 7 4 7 5 7	AXBYBYBZ	BYNAMARI	37	37.B.C 37.Y.V 37.N.C 37.A.V 37.M.C 37.A.V 37.R.C 37.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	funamari	1	3869
11615	Isconahua	morning	p e h n é	pehné	1 7 3 4 7	AXBCZ	PEHNE	15	15.P.C 15.E.V 15.H.C 15.N.C 15.E.V	2.0 1.5 1.75 1.5 0.8	pehné	1	3864
#
305	Culino	mosquito	w y	wy	6 7	AX	WY	12	12.W.C 12.Y.V	2.0 1.5	wy	0	3873
682	RemoMoa	mosquito	š ío	šío	3 7	AX	SI	33	33.S.C 33.I.V	2.0 1.5	šío	0	3879
683	RemoMoa	mosquito	n áa	náa	4 7	AX	NA	33	33.N.C 33.A.V	2.0 1.5	náa	0	3881
684	RemoMoa	mosquito	b i:	bi:	1 7	AX	PI	33	33.P.C 33.I.V	2.0 1.5	bi:	0	3873
715	Reyesano	mosquito	n d z i	ndzi	4 1 3 7	ACCZ	NTSI	34	34.N.C 34.T.C 34.S.C 34.I.V	2.0 1.5 1.5 0.8	ndzi	0	3874
985	Araona	mosquito	d i h i	dihi	1 7 3 7	AXBZ	TIHI	2	2.T.C 2.I.V 2.H.C 2.I.V	2.0 1.5 1.75 0.8	dihi	0	3874
1584	Cavinena	mosquito	d ii	dii	1 7	AX	TI	8	8.T.C 8.I.V	2.0 1.5	dii	0	3874
2104	EseEjja	mosquito	ɗ i	ɗi	1 7	AX	TI	13	13.T.C 13.I.V	2.0 1.5	ɗi	0	3874
2668	HuarayoEseEjja	mosquito	d i	di	1 7	AX	TI	14	14.T.C 14.I.V	2.0 1.5	di	1	3874
3106	Tacana	mosquito	d i	di	1 7	AX	TI	39	39.T.C 39.I.V	2.0 1.5	di	0	3874
3707	Cashibo	mosquito	β ii	βii	3 7	AX	BI	6	6.B.C 6.I.V	2.0 1.5	βii	0	3873
4177	Catuquina	mosquito	β ii	βii	3 7	AX	BI	7	7.B.C 7.I.V	2.0 1.5	βii	0	3873
4668	Chacobo	mosquito	β ii	βii	3 7	AX	BI	9	9.B.C 9.I.V	2.0 1.5	βii	0	3873
5173	Pacavara	mosquito	'w ii	'wii	6 7	AX	WI	29	29.W.C 29.I.V	2.0 1.5	'wii	0	3873
5349	ShipiboConibo	mosquito	β ii	βii	3 7	AX	BI	38	38.B.C 38.I.V	2.0 1.5	βii	0	3873
6032	Yaminahua	mosquito	β ĩi	βĩi	3 7	AX	BI	41	41.B.C 41.I.V	2.0 1.5	βĩi	0	3873
6837	Amahuaca	mosquito	v íí	víí	3 7	AX	BI	1	1.B.C 1.I.V	2.0 1.5	víí	0	3873
7032	Capanahua	mosquito	b ii	bii	1 7	AX	PI	5	5.P.C 5.I.V	2.0 1.5	bii	0	3873
8609	Moseten	mosquito	õ 't o ʔ	õ'toʔ	7 1 7 1	XBYN	UTUH	26	26.U.V 26.T.C 26.U.V 26.H.c	1.5 1.75 1.3 0.8	õ'toʔ	0	3877
8610	Movima	mosquito	k a w u n̉	kawun̉	1 7 6 7 4	AXBYN	KAWYN	27	27.K.C 27.A.V 27.W.C 27.Y.V 27.N.c	2.0 1.5 1.75 1.3 0.8	kawun̉	0	3878
9457	Poyanawa	mosquito	v i	vi	3 7	AX	BI	31	31.B.C 31.I.V	2.0 1.5	vi	0	3873
9538	Tutxiunaua	mosquito	v i m	vim	3 7 4	AXN	BIM	40	40.B.C 40.I.V 40.M.c	2.0 1.5 0.8	vim	0	3873
9675	Maropa	mosquito	d r i	dri	1 5 7	ACX	TRI	19	19.T.C 19.R.C 19.I.V	2.0 1.5 1.5	dri	0	3874
10005	Matses	mosquito	b iu ʂ	biuʂ	1 7 3	AXN	PIS	21	21.P.C 21.I.V 21.S.c	2.0 1.5 0.8	biuʂ	0	3873
10006	Matses	mosquito	b iu ʂ _ d ë ui s a c	biuʂ_dëuisac	1 7 3 9 1 7 7 3 7 1	AXN_AXYBYN	PIS_TEYSAC	21	21.P.C 21.I.V 21.S.c 21._._ 21.T.C 21.E.V 21.Y.V 21.S.C 21.A.V 21.C.c	2.0 1.5 0.8 0.0 2.0 1.5 1.3 1.75 1.3 0.8	biuʂ_dëuisac	0	3873
10528	Sharanahua	mosquito	n a c a	naca	4 7 1 7	AXBZ	NACA	37	37.N.C 37.A.V 37.C.C 37.A.V	2.0 1.5 1.75 0.8	naca	0	3880
10529	Sharanahua	mosquito	f ii n	fiin	3 7 4	AXN	BIN	37	37.B.C 37.I.V 37.N.c	2.0 1.5 0.8	fiin	0	3873
11158	Kakataibo	mosquito	s ë b ë	sëbë	3 7 1 7	AXBZ	SEPE	17	17.S.C 17.E.V 17.P.C 17.E.V	2.0 1.5 1.75 0.8	sëbë	0	3876
11159	Kakataibo	mosquito	b i	bi	1 7	AX	PI	17	17.P.C 17.I.V	2.0 1.5	bi	0	3873
11616	Isconahua	mosquito	s h io	shio	3 3 7	ACZ	SHI	15	15.S.C 15.H.C 15.I.V	2.0 1.5 0.8	shio	0	3875
#
43	Maxuruna	mother	m a m a	mama	4 7 4 7	AXBZ	MAMA	22	22.M.C 22.A.V 22.M.C 22.A.V	2.0 1.5 1.75 0.8	mama	0	3884
192	JaunAvo	mother	k ai	kai	1 7	AX	KA	16	16.K.C 16.A.V	2.0 1.5	kai	0	3891
268	Culino	mother	ai n i _ ya r u r	aini_yarur	7 4 7 9 7 5 7 5	XBZ_XBYN	ANI_YRYR	12	12.A.V 12.N.C 12.I.V 12._._ 12.Y.V 12.R.C 12.Y.V 12.R.c	1.5 1.75 0.8 0.0 1.5 1.75 1.3 0.8	aini_yarur	0	3889
269	Culino	mother	ü y u n a	üy-una	7 7 7 4 7	XYYBZ	YYYNA	12	12.Y.V 12.Y.V 12.Y.V 12.N.C 12.A.V	1.5 1.3 1.3 1.75 0.8	üyuna	0	3901
471	Mabenaro	mother	w a n t i	wanti	6 7 4 1 7	AXMBZ	WANTI	18	18.W.C 18.A.V 18.N.c 18.T.C 18.I.V	2.0 1.5 1.1 1.75 0.8	wanti	0	3892
570	Sapibokona	mother	c ù a	cùa	1 7 7	AXZ	CYA	35	35.C.C 35.Y.V 35.A.V	2.0 1.5 0.8	cùa	0	3898
672	RemoMoa	mother	m a m a	mama	4 7 4 7	AXBZ	MAMA	33	33.M.C 33.A.V 33.M.C 33.A.V	2.0 1.5 1.75 0.8	mama	0	3884
758	Reyesano	mother	k o ʔ a	-koʔa	1 7 1 7	AXBZ	KUHA	34	34.K.C 34.U.V 34.H.C 34.A.V	2.0 1.5 1.75 0.8	koʔa	0	3897
933	Araona	mother	kʷ a l a	kʷala	1 7 5 7	AXBZ	KALA	2	2.K.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	kʷala	0	3883
934	Araona	mother	w a d i	wadi	6 7 1 7	AXBZ	WATI	2	2.W.C 2.A.V 2.T.C 2.I.V	2.0 1.5 1.75 0.8	wadi	0	3892
1538	Cavinena	mother	e kʷ a k e	e-kʷa-ke	7 1 7 1 7	XBYBZ	EKAKE	8	8.E.V 8.K.C 8.A.V 8.K.C 8.E.V	1.5 1.75 1.3 1.75 0.8	ekʷake	0	3887
2051	EseEjja	mother	n ae	nae	4 7	AX	NA	13	13.N.C 13.A.V	2.0 1.5	nae	0	3890
2623	HuarayoEseEjja	mother	n ai	nai	4 7	AX	NA	14	14.N.C 14.A.V	2.0 1.5	nai	0	3890
3053	Tacana	mother	kʷ a r a	kʷara	1 7 5 7	AXBZ	KARA	39	39.K.C 39.A.V 39.R.C 39.A.V	2.0 1.5 1.75 0.8	kʷara	0	3883
3054	Tacana	mother	m a m a	mama	4 7 4 7	AXBZ	MAMA	39	39.M.C 39.A.V 39.M.C 39.A.V	2.0 1.5 1.75 0.8	mama	0	3884
