ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	COGIDS	ALIGNMENT	AUTOCOGID
4695	Movima	old	ɓi-hau	ɓi-hau	ɓ i h au	None	2585		ɓ i + h au	2705
5351	Matses	old	ʂëni	ʂëni	ʂ ɨ n i	None	5162		ʂ ɨ n i	2702
5352	Matses	old	tsusio	tsusio	ts u s i o	None	3566		ts u s i o	2709
5830	Sharanahua	old	funama	funama	β ɨ n a m a	None	5169		β ɨ n a m a	2704
5831	Sharanahua	old	shuni	shuni	ʃ ɨ n i	None	5162		ʃ ɨ n i	2702
6410	Kakataibo	old	bëráma	bëráma	β̞ ɨ ɾ a m a	None	5169		β̞ ɨ ɾ a m a	2704
6411	Kakataibo	old	xëni	xëni	ʂ ɨ n i	None	5162		ʂ ɨ n i	2702
6829	Isconahua	old	heni	heni	h ɨ n i	None	5162		h ɨ n i	2702
7284	Chipaya	old	achi	achi	a tʃ i	None	2588		a tʃ i	2703
7967	Araona	old	esi, poísa	esi	s i	None	5162		s i - -	2702
7968	Araona	old	esi, poísa	poísa	p o i s a	None	3559		p o i s a	2705
8160	Cavinena	old	esiri	esiri	s i r i	None	5184		s i r i	2702
8636	Tacana	old	e-dhi	e-dhi	ð i	None	5168		ð i -	2703
9261	Tsimane	old	p̂urej	p̂urej	pʰ ɨ r e h	None	5169		pʰ ɨ r e h -	2707
9787	Chacobo	old	siri	siri	s i r i	None	5184		s i r i	2702
10060	Araona	old	janahua	janahua	h a n a w a	None	1140		h a n a + w a	2702
74	EseEjja	old man	e-dexa-tii	e-dexa-tii	d e x a t i i	None	2697		d e x a + t i i	2713
614	HuarayoEseEjja	old man	e-čii	e-čii	tʃ i i	None	5168		tʃ i i	2713
1010	Cashibo	old man	ṣ̌ɨni	ṣ̌ɨni	ʂ ɨ n i	None	5162		ʂ ɨ n i	2710
1451	Catuquina	old man	šɨni-ra	šɨni-ra	ʂ ɨ n i r a	None	5166		ʂ ɨ n i + r a	2710
1934	ShipiboConibo	old man	yosi	yosi	j o s i	None	5171		j o s i	2711
2565	Yaminahua	old man	ani-βo	ani-βo	a n i β o	None	3538		- a n i + β o	2711
4144	Capanahua	old man	yosibo	yosibo	j o s i β o	None	5173		j o s i + β o	2711
4696	Moseten	old man	'išu 'c̷oɲ	'išu 'c̷oɲ	i ʃ u ts o ɲ	None	5195		i ʃ u + ts o ɲ -	2716
4697	Movima	old man	ɓitoʔo	ɓitoʔo	ɓ i t o ʔ o	None	2586		ɓ i + t o ʔ o	2717
5353	Matses	old man	tsusio	tsusio	ts u s i o	None	3566		ts u s i o	2715
5832	Sharanahua	old man	anifo	anifo	a n i β u	None	3538		- a n i + β u	2711
6412	Kakataibo	old man	ñusi	ñusi	ɲ ɯ s i	None	5171		ɲ ɯ s i	2711
6830	Isconahua	old man	iwa	iwa	i w a	None	5177		i w a	2714
7339	Chipaya	old man	chakwa	chakwa	tʃ a kʷ a	None	3441		tʃ a kʷ a	2713
8468	Tacana	old man	baba, tata edhi	baba	b a b a	None	5178		b a b a	2718
8469	Tacana	old man	baba, tata edhi	tata edhi	t a t a e ð i	None	3464		t a t a + e ð i	2721
8942	Tsimane	old man	bayera	bayera	b a j e r a	None	5179		b a j e r a	2719
9777	Chacobo	old man	shinacoshi cato	shinacoshi cato	ʃ i n a k o ʃ i k a t o	None	5176		ʃ i n a + k o ʃ i + k a t o	2712
10003	Araona	old man	esi, poísa	esi	s i	None	5162		s i - -	2710
10004	Araona	old man	esi, poísa	poísa	p o i s a	None	3559		p o i s a	2720
75	EseEjja	old woman	e-pona-tii	e-pona-tii	p o n a t i i	None	935		p o n a + t i i	2726
615	HuarayoEseEjja	old woman	e-pona-čii	e-pona-čii	p o n a tʃ i i	None	935		p o n a + tʃ i i	2726
1452	Catuquina	old woman	yoša-βo	yoša-βo	j o ʂ a β o	None	977		j o ʂ a + β o	2723
1935	ShipiboConibo	old woman	yo-ṣ̌ã	yo-ṣ̌ã	j o ʂ ã	None	975		j o ʂ ã	2723
1936	ShipiboConibo	old woman	ṣ̌ano	ṣ̌ano	ʂ a n o	None	1136		ʂ a n o	2722
2566	Yaminahua	old woman	yõṣ̌a-βo	yõṣ̌a-βo	j õ ʂ a β o	None	977		j õ ʂ a + β o	2723
4121	Capanahua	old woman	yocabo	yocabo	j o k a β o	None	5183		j o k a - + β o	2723
4698	Moseten	old woman	'išu pheɲ	'išu pheɲ	i ʃ u pʰ e ɲ	None	5196		i ʃ u + pʰ e ɲ -	2729
4699	Movima	old woman	ɓitoʔo	ɓitoʔo	ɓ i t o ʔ o	None	2586		ɓ i + t o ʔ o	2730
5354	Matses	old woman	maʈʂo	maʈʂo	m a ʈʂ o	None	5186		m a ʈʂ o	2728
6034	Sharanahua	old woman	yoshafo	yoshafo	j u ʃ a β u	None	977		j u ʃ a + β u	2723
6413	Kakataibo	old woman	ñuxan	ñuxan	ɲ ɯ ʂ a n	None	1954		ɲ ɯ ʂ a n	2723
6831	Isconahua	old woman	iwa	iwa	i w a	None	5177		i w a	2727
7338	Chipaya	old woman	chakw	chakw	tʃ a kʷ	None	5185		tʃ a kʷ	2725
8462	Tacana	old woman	anu	anu	a n u	None	5182		a n u	2722
8943	Tsimane	old woman	bayera	bayera	b a j e r a	None	5187		b a j e r a	2731
9786	Chacobo	old woman	siri	siri	s i r i	None	5184		s i r i	2724
9877	Araona	old woman	ano	ano	a n o	None	5182		a n o	2722
68	EseEjja	older brother	e-ɗoe	e-ɗoe	ɗ o e	None	5198		ɗ o e	2737
69	EseEjja	older brother	e-nono	e-nono	n o n o	None	5200		n o n o	2738
610	HuarayoEseEjja	older brother	nono	nono	n o n o	None	5200		n o n o	2738
1007	Cashibo	older brother	βuči	βuči	β u tʃ i	None	2822		β u + tʃ i	2732
1447	Catuquina	older brother	hoṣ̌i	hoṣ̌i	h o tʃ i	None	5192		h o + tʃ i	2732
1931	ShipiboConibo	older brother	hoči	hoči	h o tʃ i	None	5192		h o + tʃ i	2732
2561	Yaminahua	older brother	oči	oči	o tʃ i	None	5192		- o + tʃ i	2732
3448	Amahuaca	older brother	jochí	jochí	h o tʃ í/i	None	5192		h o + tʃ í/i	2732
4700	Moseten	older brother	wo'xi-t-i'su	wo'xi-t-i'su	w o x i t i s u	None	3405		w o x i + t + i s u	2739
4701	Movima	older brother	a-kai	a-kai	a k ai	None	2701		a k ai	2740
5355	Matses	older brother	buchi	buchi	b u tʃ i	None	2821		b u + tʃ i	2732
5833	Sharanahua	older brother	ochi	ochi	u tʃ i	None	5192		- u + tʃ i	2732
6414	Kakataibo	older brother	buchi	buchi	β̞ ɯ tʃ i	None	5191		β̞ ɯ + tʃ i	2732
6832	Isconahua	older brother	ochi	ochi	o tʃ i	None	5192		- o + tʃ i	2732
7384	Chipaya	older brother	hila	hila	h i l a	None	5197		h i l a	2736
8419	Cavinena	older brother	uji, usi	uji	u h i	None	5194		u h i	2734
8420	Cavinena	older brother	uji, usi	usi	u s i	None	5194		u s i	2734
8847	Tacana	older brother	usi	usi	u s i	None	5194		u s i	2734
9406	Tsimane	older brother	vojity	vojity	ʋ o h i tʲ	None	3402		ʋ o h i + tʲ	2739
9568	Chacobo	older brother	huëtsa	huëtsa	w ɨ ts a	None	3281		w ɨ ts a	2735
10098	Araona	older brother	mama	mama	m a m a	None	5193		m a m a	2733
71	EseEjja	older sister	xoʔi	xoʔi	x o ʔ i	None	3376		x o ʔ i	2743
72	EseEjja	older sister	šewi	šewi	ʃ e w i	None	5162		ʃ e w i	2749
612	HuarayoEseEjja	older sister	'ʔaʔia-se	'ʔaʔia-se	ʔ a ʔ i a s e	None	5206		ʔ a ʔ i a + s e	2745
1008	Cashibo	older sister	rɨ'kʷɨ̃	rɨ'kʷɨ̃	r ɨ kʷ ɨ̃	None	5205		r ɨ kʷ ɨ̃ ( - - )	2742
1449	Catuquina	older sister	ṣ̌iṣ̌o	ṣ̌iṣ̌o	tʃ i tʃ o	None	3365		tʃ i + tʃ o	2741
1933	ShipiboConibo	older sister	čipi	čipi	tʃ i p i	None	5202		tʃ i p i	2741
2563	Yaminahua	older sister	čipi	čipi	tʃ i p i	None	5202		tʃ i p i	2741
3446	Amahuaca	older sister	chóca, poví	chóca	tʃ ó/o k a	None	3369		tʃ ó/o + k a	2741
3447	Amahuaca	older sister	chóca, poví	poví	p o β í/i	None	3335		p o β í/i	2748
4702	Moseten	older sister	wo'xi-ʔ-i'su	wo'xi-ʔ-i'su	w o x i.ʔ i s u	None	3405		w o x i.ʔ + i s u	2747
4703	Movima	older sister	a-kai	a-kai	a k ai	None	2701		a k ai	2741
5356	Matses	older sister	ʈʂuʈʂu	ʈʂuʈʂu	ʈʂ u ʈʂ u	None	3577		ʈʂ u + ʈʂ u	2741
5834	Sharanahua	older sister	chipi	chipi	tʃ i p i	None	5202		tʃ i p i	2741
6415	Kakataibo	older sister	chirabakë 'apan	chirabakë 'apan	tʃ i ɾ a β̞ a k ɨ ʔ a p a n	None	3364		tʃ i + ɾ a β̞ a k ɨ + ʔ a p a n	2746
6416	Kakataibo	older sister	chuchu	chuchu	tʃ ɯ tʃ ɯ	None	3366		tʃ ɯ + tʃ ɯ	2741
6833	Isconahua	older sister	chicho	chicho	tʃ i tʃ o	None	3365		tʃ i + tʃ o	2741
7203	Chipaya	older sister	hila	hila	h i l a	None	5197		h i l a	2744
8328	Cavinena	older sister	naji, nasi	naji	n a h i	None	3345		n a h i	2743
8329	Cavinena	older sister	naji, nasi	nasi	n a s i	None	3345		n a s i	2743
8558	Tacana	older sister	dudu	dudu	d u d u	None	3352		d u d u	2741
9405	Tsimane	older sister	voji’	voji’	ʋ o h i.ʔ	None	3402		ʋ o h i.ʔ	2747
9766	Chacobo	older sister	rëquëmë	rëquëmë	r ɨ k ɨ m ɨ	None	5205		r ɨ k ɨ ( m ɨ )	2742
9970	Araona	older sister	dodo	dodo	d o d o	None	3352		d o d o	2741
419	EseEjja	one	oe	oe	o e	None	5220		o - e	2755
870	HuarayoEseEjja	one	owe	owe	o w e	None	5220		o w e	2755
1295	Cashibo	one	'a'čuuši	'a'čuuši	a tʃ u.u ʃ i	None	5210		a tʃ u.u ʃ i	2753
1747	Catuquina	one	wɨsti-s	wɨsti-s	w ɨ s t i s	None	5215		w ɨ s t i + s	2752
2332	ShipiboConibo	one	wɨstiora	wɨstiora	w ɨ s t i o r a	None	5216		w ɨ s t i + o r a	2752
2333	ShipiboConibo	one	haβičo	haβičo	h a β i tʃ o	None	2470		h a β i tʃ o	2759
2895	Yaminahua	one	βisti	βisti	β i s t i	None	5215		β i s t i	2752
3383	Amahuaca	one	tíí	tíí	t í/i í/i	None	2475		t í/i í/i	2750
3683	Capanahua	one	huestí	huestí	w ɨ s t i	None	5215		w ɨ s t i	2752
5357	Matses	one	abentsëc	abentsëc	a b e n ts ɨ k	None	5222		a b e n + ts ɨ k	2756
5835	Sharanahua	one	fusti	fusti	β ɨ s t i	None	5215		β ɨ s t i	2752
6417	Kakataibo	one	achushi	achushi	a tʃ ɯ ʃ i	None	5210		a tʃ ɯ ʃ i	2753
6834	Isconahua	one	wistewan	wistewan	w i s t ɨ w a n	None	5217		w i s t ɨ + w a n	2752
7265	Chipaya	one	tshii, zinta	tshii	tsʰ iː	None	2474		tsʰ iː	2754
7266	Chipaya	one	tshii, zinta	zinta	z i n t a	None	2469		z i n t a	2758
8345	Cavinena	one	peadya	peadya	p e a dʲ a	None	5211		p e a dʲ a	2751
8754	Tacana	one	piada	piada	p i a d a	None	5211		p i a d a	2751
9418	Tsimane	one	yirity	yirity	j i r i tʲ	None	5224		j i r i + tʲ	2757
9567	Chacobo	one	huësti	huësti	w ɨ s t i	None	5215		w ɨ s t i	2752
9923	Araona	one	beta	beta	b e t a	None	1252		b e t a	2751
10266	Kaxarari	one	wɨspi	wɨspi	w ɨ s p i	None	5227		w ɨ s p i	2752
430	EseEjja	only	mee	mee	m e.e	None	5232		m e.e - -	2766
431	EseEjja	only	oe	oe	w e	None	5232		w e - -	2773
1303	Cashibo	only	kuni	kuni	k u n i	None	5230		k u n i	2763
1756	Catuquina	only	wɨsti-s	wɨsti-s	w ɨ s t i s	None	5215		w ɨ s t i + s	2760
2348	ShipiboConibo	only	-rɨs	-rɨs	r ɨ s	None	5229		r ɨ s	2762
2349	ShipiboConibo	only	-βiṣ̌	-βiṣ̌	β i ʂ	None	5622		β i ʂ	2760
2906	Yaminahua	only	a-rɨs	a-rɨs	a r ɨ s	None	334		a + r ɨ s	2762
2907	Yaminahua	only	βisti	βisti	β i s t i	None	5215		β i s t i	2760
3405	Amahuaca	only	jáztii	jáztii	h á/a s t ii	None	316		h á/a s t ii	2760
3942	Capanahua	only	rahsi, cohren	rahsi	r a.ʔ s i	None	3487		r a ʔ s i	2762
3943	Capanahua	only	rahsi, cohren	cohren	k o.ʔ r ɨ n	None	5237		k o ʔ r ɨ n	2762
4149	Moseten	only	'momo	'momo	m o m o	None	5232		m o m o	2768
4150	Movima	only	sokaʔ-te	sokaʔ-te	s o k a ʔ t e	None	2558		s o k a ʔ + t e	2769
5554	Matses	only	abentsëqui	abentsëqui	a b e n ts ɨ k i	None	5228		a b e n ts ɨ k i	2767
6105	Sharanahua	only	arus	arus	a r ɨ s	None	334		a + r ɨ s	2762
6418	Kakataibo	only	kuni	kuni	k ɯ n i	None	5230		k ɯ n i	2763
7729	Chipaya	only	zina	zina	z i n a	None	2555		z i n a	2765
8255	Cavinena	only	kamadya, tere	kamadya	k a m a dʲ a	None	5231		k a m a dʲ a	2764
8256	Cavinena	only	kamadya, tere	tere	t e r e	None	5233		t e r e	2772
8473	Tacana	only	bahui, hue	bahui	b a w i	None	5234		b a w i	2770
8474	Tacana	only	bahui, hue	hue	w e	None	5232		w e - -	2773
9033	Tsimane	only	atsij	atsij	a ts i.h	None	429		a ts i h	2771
9034	Tsimane	only	ĉúi’, mómo’	mómo’	m õ m o.ʔ	None	5232		m õ m o.ʔ	2768
9566	Chacobo	only	huësti	huësti	w ɨ s t i	None	5215		w ɨ s t i	2760
9918	Araona	only	bedaocua	bedaocua	b e d a o kʷ a	None	2557		b e d a o kʷ a	2761
387	EseEjja	open	paahea-	paahea-	p aa h e a	None	5243		p aa h e a	2778
388	EseEjja	open	kaʔa-peho-	kaʔa-peho-	k a ʔ a p e h o	None	5980		k a ʔ a + p e h o	2785
846	HuarayoEseEjja	open	šeʔa-kwe	šeʔa-kwe	ʃ e ʔ a	None	2198		ʃ e ʔ a	2779
1273	Cashibo	open	βɨ'oka-ti	βɨ'oka-ti	β ɨ o k a t i	None	4689		β ɨ - + o k a + t i	2776
1722	Catuquina	open	βɨpɨ̃-	βɨpɨ̃-	β ɨ p ɨ̃	None	4684		β ɨ - + p ɨ̃ -	2774
2300	ShipiboConibo	open	čopeti	čopeti	tʃ o p e t i	None	5245		tʃ o p e + t i	2783
2866	Yaminahua	open	βɨpɨ-kĩ	βɨpɨ-kĩ	β ɨ p ɨ k ĩ	None	4688		β ɨ - + p ɨ + - k ĩ	2774
3216	Amahuaca	open	vúpunquín	vúpunquín	β ɨ p ɨ n	None	4690		β ɨ - + p ɨ n	2774
3906	Capanahua	open	quehpenquin, quehchaquin	quehpenquin	k ɨ.ʔ p ɨ n	None	2195		k ɨ ʔ p ɨ n	2774
3907	Capanahua	open	quehpenquin, quehchaquin	quehchaquin	k ɨ.ʔ tʃ a	None	5242		k ɨ ʔ tʃ a	2777
4704	Moseten	open	wa'nakheʔ	wa'nakheʔ	w a n a kʰ e.ʔ	None	5244		w a n a kʰ e.ʔ	2780
4705	Movima	open	kel-na	kel-na	k e l n a	None	2199		k e l + n a	2781
5358	Matses	open	bëcado	bëcado	b ɨ k a d o	None	2525		b ɨ - + k a + d o	2776
5836	Sharanahua	open	cashcui	cashcui	k a ʃ k ɨ i	None	4170		k a ʃ k ɨ + - i	2782
6066	Sharanahua	open	fupui	fupui	β ɨ p ɨ i	None	4688		β ɨ - + p ɨ + - i	2774
6419	Kakataibo	open	xëókati	xëókati	ʂ ɨ ɤ k a t i	None	2211		ʂ ɨ ɤ k a + t i	2776
6420	Kakataibo	open	bëókati	bëókati	β̞ ɨ ɤ k a t i	None	4689		β̞ ɨ - + ɤ k a + t i	2776
6835	Isconahua	open	hepei	hepei	h ɨ p ɨ i	None	5240		h ɨ p ɨ + - i	2774
7418	Chipaya	open	khet-z	khet-z	kʰ e t	None	2196		kʰ e t	2777
8273	Cavinena	open	kisha, pakasha	kisha	k i ʃ a	None	4352		k i + ʃ a	2777
8274	Cavinena	open	kisha, pakasha	pakasha	p a k a ʃ a	None	2212		p a k a ʃ a	2777
8757	Tacana	open	pirara	pirara	p i ɾ a ɾ a	None	5247		p i ɾ a ɾ a	2784
9385	Tsimane	open	vanacjeyaqui, vanchuqui	vanacjeyaqui	ʋ a n a k	None	5244		ʋ a n a k -	2780
9386	Tsimane	open	vanacjeyaqui, vanchuqui	vanchuqui	ʋ a n tʃ ɨ k i	None	2528		ʋ a n tʃ ɨ + k i	2780
9601	Chacobo	open	japahaina, mapëcahaina	japahaina	h a p a	None	4796		h a p a	2774
9602	Chacobo	open	japahaina, mapëcahaina	mapëcahaina	m a p ɨ k a	None	4832		m a + p ɨ k a	2776
9998	Araona	open	eotata	eotata	e o t a t a	None	5241		e o t a t a	2775
76	EseEjja	orphan	nae'ma	nae'ma	n a e m a	None	4973		n a e + m a	2788
77	EseEjja	orphan	či'ma	či'ma	tʃ i m a	None	5252		tʃ i + m a	2789
78	EseEjja	orphan	e-či-mano	e-či-mano	tʃ i m a n o	None	5252		tʃ i + m a n o	2789
616	HuarayoEseEjja	orphan	xia-xi-'ma	xia-xi-'ma	x i a m a	None	5253		x i a + m a	2789
1453	Catuquina	orphan	papa-ʔoma	papa-ʔoma	p a p a ʔ o m a	None	3470		p a - - p a + ʔ o + m a	2786
1937	ShipiboConibo	orphan	kačiana	kačiana	k a tʃ i a n a	None	5255		k a tʃ i a n a	2793
2567	Yaminahua	orphan	apa-mais	apa-mais	a p a m a i s	None	3601		a p a + m a i s	2786
3215	Amahuaca	orphan	hivóma	hivóma	ʔ i β ó/o m a	None	3629		ʔ i β ó/o + m a	2786
4706	Moseten	orphan	wa'čaɲ	wa'čaɲ	w a tʃ a ɲ	None	2017		w a - - tʃ a ɲ	2791
4707	Movima	orphan	ɓata-yah	ɓata-yah	ɓ a t a j a h	None	2059		ɓ a - - t a - + j a h	2792
5359	Matses	orphan	shiadi	shiadi	ʃ i a d i	None	3613		ʃ i a d i	2790
6836	Isconahua	orphan	ewaoma	ewaoma	ɨ w a o m a	None	5250		ɨ w a o + m a	2786
7357	Chipaya	orphan	chita, wajcha	chita	tʃ i t a	None	3650		tʃ i t a	2787
7358	Chipaya	orphan	chita, wajcha	wajcha	w a x tʃ a	None	1987		w a x - tʃ a -	2791
8659	Tacana	orphan	huaquicha	huaquicha	w a k i tʃ a	None	5251		w a k i tʃ a -	2791
9289	Tsimane	orphan	säntaquity	säntaquity	s ə n t a k i tʲ	None	2877		s ə n - + t a k i + tʲ	2794
9842	Chacobo	orphan	yoma	yoma	j o m a	None	3642		j o m a	2786
371	EseEjja	outside	e-sekʷe	e-sekʷe	s e kʷ e	None	2764		s e kʷ e	2799
833	HuarayoEseEjja	outside	pay-asi-xe	pay-asi-xe	p a j a s i	None	5263		p a j + a s i	2801
1261	Cashibo	outside	ɨ'mã	ɨ'mã	ɨ m ã	None	5262		ɨ m ã	2797
1707	Catuquina	outside	šaβɨ-kɨ	šaβɨ-kɨ	ʂ a β ɨ k ɨ	None	700		ʂ a β ɨ + k ɨ	2798
2279	ShipiboConibo	outside	sɨiti	sɨiti	s ɨ i t i	None	2074		s ɨ + i t i	2805
2280	ShipiboConibo	outside	ra-	ra-	r a	None	5268		r a	2806
2853	Yaminahua	outside	ɨmãiti	ɨmãiti	ɨ m ã i t i	None	5262		ɨ m ã + i t i	2797
3150	Amahuaca	outside	júmannáqui	júmannáqui	h ɨ m a n n á/a k i	None	2073		h ɨ m a n n á/a k i	2795
4708	Moseten	outside	ho'rohyaʔ	ho'rohyaʔ	h o r o.h j a.ʔ	None	5265		h o r o h j a.ʔ	2803
4709	Movima	outside	ɓan̉-kʷan-ɬe	ɓan̉-kʷan-ɬe	ɓ a p ʔⁿ kʷ a n ɬ e	None	5267		ɓ a p ʔⁿ + kʷ a n + ɬ e	2804
5527	Matses	outside	umanuc	umanuc	u m a n u k	None	5260		u m a n u k	2795
6035	Sharanahua	outside	chifin	chifin	tʃ i β i n	None	5264		tʃ i β i n	2802
6837	Isconahua	outside	chibin	chibin	tʃ i β i n	None	5264		tʃ i β i n	2802
7702	Chipaya	outside	zan-khu, zan-ku	zan-ku	z a n k u	None	2078		z a n + k u	2799
8402	Cavinena	outside	tsekwe	tsekwe	ts e kʷ e	None	2764		ts e kʷ e	2799
8653	Tacana	outside	e-tseque su	e-tseque su	ts e k e s u	None	2764		ts e k e + s u	2799
9498	Chacobo	outside	cacha	cacha	k a tʃ a	None	2076		k a tʃ a	2800
9848	Araona	outside	-na	-na	n a	None	5261		n a	2796
96	EseEjja	owl	ɓio-ɓio	ɓio-ɓio	ɓ i o ɓ i o	None	3900		ɓ i o + ɓ i o	2807
97	EseEjja	owl	pexe-pexe	pexe-pexe	p e x e p e x e	None	3901		p e x e + p e x e	2811
631	HuarayoEseEjja	owl	pexe-pexe	pexe-pexe	p e x e p e x e	None	3901		p e x e + p e x e	2811
1028	Cashibo	owl	noo ʔaɨ	noo ʔaɨ	n o o ʔ a ɨ	None	5274		n o o + ʔ a ɨ	2809
1029	Cashibo	owl	popo	popo	p o p o	None	5271		p o p o	2807
1470	Catuquina	owl	popo	popo	p o p o	None	5271		p o p o	2807
1955	ShipiboConibo	owl	popo	popo	p o p o	None	5271		p o p o	2807
2584	Yaminahua	owl	popo	popo	p o p o	None	5271		p o p o	2807
3144	Amahuaca	owl	popó, xoxó	popó	p o p ó/o	None	5271		p o p ó/o	2807
3145	Amahuaca	owl	popó, xoxó	xoxó	ʂ o ʂ ó/o	None	5281		ʂ o ʂ ó/o	2816
3891	Capanahua	owl	popo	popo	p o p o	None	5271		p o p o	2807
4710	Moseten	owl	oʔbo'yoʔ	oʔbo'yoʔ	o.ʔ b o j o.ʔ	None	5277		o.ʔ b o j o.ʔ	2812
4711	Movima	owl	suwuwunta	suwuwunta	s u w u w u n t a	None	5278		s u w u w u n t a	2813
5360	Matses	owl	bus	bus	b u s	None	3896		b u s	2807
5361	Matses	owl	pupu	pupu	p u p u	None	5271		p u p u	2807
5837	Sharanahua	owl	popo	popo	p u p u	None	5271		p u p u	2807
6421	Kakataibo	owl	pupu	pupu	p ɯ p ɯ	None	5271		p ɯ p ɯ	2807
6838	Isconahua	owl	popo	popo	p o p o	None	5271		p o p o	2807
7572	Chipaya	owl	quzhqa	quzhqa	q u ʐ q a	None	5275		q u ʐ q a	2810
8357	Cavinena	owl	pupu	pupu	p u p u	None	5271		p u p u	2807
8823	Tacana	owl	tsaudachi	tsaudachi	ts a u d a tʃ i	None	5279		ts a u d a tʃ i	2814
9408	Tsimane	owl	vori	vori	ʋ o r i	None	5280		ʋ o r i	2815
9743	Chacobo	owl	popoa	popoa	p o p o a	None	5272		p o p o + a	2807
10203	Araona	owl	zao	zao	ɽ a o	None	5273		ɽ a o	2808
497	EseEjja	pain	nee-	nee-	n e	None	5287		- n e	2818
928	HuarayoEseEjja	pain	kia-nee	kia-nee	k i a n e e	None	3400		k i a + n e e	2818
1813	Catuquina	pain	isĩ	isĩ	i s ĩ	None	5284		- i s ĩ - - -	2817
2437	ShipiboConibo	pain	čɨṣ̌a	čɨṣ̌a	tʃ ɨ ʂ a	None	3480		tʃ ɨ ʂ a	2817
2971	Yaminahua	pain	paɨ	paɨ	p a ɨ	None	1367		p a - ɨ -	2820
3455	Amahuaca	pain	hízin	hízin	ʔ í/i s i n	None	5284		ʔ í/i s i n - -	2817
4712	Moseten	pain	areʔe'rei	areʔe'rei	a r e.ʔ e r e i	None	5288		a r e.ʔ ( e ) r e + - i	2822
4713	Movima	pain	tiβih	tiβih	t i β i h	None	5290		t i β i h	2823
5838	Sharanahua	pain	pau	pau	p a ɨ	None	1367		p a - ɨ -	2820
7019	Kakataibo	pain	paë	paë	p a ɨ	None	1367		p a - - ɨ	2820
7478	Chipaya	pain	miz-ñi, tr’ul-ñi	miz-ñi	m i z ɲ i	None	5289		m i z + ɲ i	2821
7479	Chipaya	pain	miz-ñi, tr’ul-ñi	tr’ul-ñi	ʈʂ’ u l ɲ i	None	5292		ʈʂ’ u l + ɲ i	2824
8418	Cavinena	pain	ujera	ujera	u h e r a	None	5288		u h e ( - ) r a	2819
8923	Tsimane	pain	are’redye’	are’redye’	a r e.ʔ r e dʲ e.ʔ	None	5288		a r e.ʔ ( - ) r e + dʲ e.ʔ	2822
9716	Chacobo	pain	pahë, isini	pahë	p a ʔ ɨ	None	1367		p a ʔ ɨ -	2820
9717	Chacobo	pain	pahë, isini	isini	i s i n i	None	5284		- i s i n i -	2817
9876	Araona	pain	ane	ane	a n e	None	5287		a n e	2818
10267	Kaxarari	pain	isali	isali	i s a l i	None	622		i s a l i	2817
164	EseEjja	palm of hand	e-me-xoto	e-me-xoto	m e x o t o	None	5770		m e + x o t o	2828
1085	Cashibo	palm of hand	mɨš'pa-ti	mɨš'pa-ti	m ɨ ʃ p a t i	None	5771		m ɨ + ʃ p a + t i	2825
1523	Catuquina	palm of hand	mɨβi napaš	mɨβi napaš	m ɨ β i n a p a ʂ	None	5751		m ɨ + β i + n a p a ʂ	2825
2030	ShipiboConibo	palm of hand	mɨ-kɨ-napaṣ̌	mɨ-kɨ-napaṣ̌	m ɨ k ɨ n a p a ʂ	None	5759		m ɨ + k ɨ n + a p a ʂ	2825
2643	Yaminahua	palm of hand	mɨ̃kɨ nata	mɨ̃kɨ nata	m ɨ̃ k ɨ n a t a	None	5762		m ɨ̃ + k ɨ n + a t a	2825
3221	Amahuaca	palm of hand	múcun-nátaa	múcun-nátaa	m ɨ k ɨ n n á/a t a	None	5758		m ɨ + k ɨ n + n á/a t a	2825
3773	Capanahua	palm of hand	mequen nahta, mequen mehta	mequen nahta	m ɨ k ɨ n n a.ʔ t a	None	5760		m ɨ + k ɨ n + n a ʔ t a	2825
3774	Capanahua	palm of hand	mequen nahta, mequen mehta	mequen mehta	m ɨ k ɨ n m ɨ.ʔ t a	None	5761		m ɨ + k ɨ n + m ɨ ʔ t a	2825
4714	Moseten	palm of hand	uɲ'kha	uɲ'kha	u ɲ kʰ a	None	5782		- u ɲ + kʰ a	2830
5362	Matses	palm of hand	mëdante ana	mëdante ana	m ɨ d a n t e a n a	None	5766		m ɨ + d a n + t e + a n a	2829
5839	Sharanahua	palm of hand	mucu nata	mucu nata	m ɨ k ɨ n a t a	None	5758		m ɨ + k ɨ - + n a t a	2825
7005	Kakataibo	palm of hand	mëkën napax	mëkën napax	m ɨ k ɨ n n a p a ʂ	None	5757		m ɨ + k ɨ n + n a p a ʂ	2825
7534	Chipaya	palm of hand	qhar-qhuta	qhar-qhuta	qʰ a r qʰ u t a	None	5295		qʰ a r + qʰ u t a	2827
7799	Isconahua	palm of hand	mebi nata	mebi nata	m ɨ β i n a t a	None	5752		m ɨ + β i + n a t a	2825
8033	Cavinena	palm of hand	-takwa	-takwa	t a kʷ a	None	5721		t a kʷ a	2826
8596	Tacana	palm of hand	e-me-tacua	e-me-tacua	m e t a kʷ a	None	5753		m e + t a kʷ a	2826
9653	Chacobo	palm of hand	mëpara	mëpara	m ɨ p a r a	None	5722		m ɨ + p a r a	2825
10105	Araona	palm of hand	métacua	métacua	m é/e t a kʷ a	None	5753		m é/e + t a kʷ a	2826
